V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
-1.099661549,0.661284578,0.275935938,-0.914372659,1.533723576,1.024956648,1.392589488,0.500610054,1.254917737,-1.051975605,0
-0.63402359,1.624736242,-0.629155819,-0.941791678,0.672126692,0.710558164,0.794568243,-0.33938577,1.375862543,-0.828001968,0
-0.748371463,0.92741072,-0.753650179,-1.011389436,0.802847602,1.050418523,0.61916133,0.877367929,0.162797474,-1.230118428,0
-1.05181499,0.468589577,0.040300493,-0.748474825,1.034012227,1.383186677,1.063668328,-0.279728226,1.274886795,-0.762655174,0
-1.075857387,0.632422834,-0.059800259,-0.789251196,1.025915287,1.098151176,0.9455659,-0.450874739,0.404763507,-0.927017222,0
-0.705628662,1.477593608,1.184837366,-0.641579515,0.78589143,1.23933468,1.159386518,0.837968919,1.183922704,-0.914357009,0
-0.948748168,1.198250402,0.842708513,-1.034590163,0.693222889,1.024119738,0.585153655,0.881332231,1.088632248,-0.644848782,0
-1.179208021,0.90988654,0.689833343,-1.091390926,0.897117916,0.952193197,1.044919512,1.49239601,0.567773831,-0.817871997,0
-0.497246867,1.518180636,0.932067554,-0.832027354,1.037286348,0.882466607,1.045677645,0.800865835,0.680155574,-1.151324683,0
-1.747800839,1.43433616,-0.581252326,-0.776745708,1.325175625,0.960302256,0.72927184,-1.879522957,1.203181727,-0.548303823,0
-1.352712674,0.944157003,-0.239043925,-1.055859287,0.672142856,0.889231197,0.456416194,0.391611682,0.687378255,-1.183693615,0
-0.466273056,0.66876589,1.087800458,-0.594580899,1.074557739,0.910502408,1.406263639,0.37322047,0.935174162,-0.887034953,0
-0.901208957,1.360896641,0.807955132,-1.128996096,0.964062019,1.126655877,1.032538363,0.24669647,0.848958666,-0.949404155,0
-0.650629738,0.538636743,2.328673862,-0.960708805,1.569953898,1.200876522,1.085928764,0.164590126,1.258445774,-1.084572169,0
-1.134290784,1.51223258,1.127604468,-1.123305131,0.70272145,1.172665951,0.629191342,2.266334085,1.18243107,-0.862490068,0
-0.7233325,1.089881816,-0.97232131,-0.981195898,0.758420923,0.972648292,0.765957853,1.650138542,0.477107428,-1.161512186,0
-0.69150816,0.561883562,-0.048182241,-0.844838996,0.851759514,0.664710199,1.100828733,0.125674378,0.403369382,-0.654122934,0
-1.405067457,0.822201724,0.739540012,-1.125669498,0.847717626,0.942456041,0.715948908,0.643650414,0.727187726,-1.004233808,0
-1.312487502,0.756601257,1.020904977,-0.913139817,1.263858117,1.016952774,1.058066639,1.61798127,0.852995651,-1.299863459,0
-0.667221067,0.333275899,0.750642324,-0.71914299,1.060530518,0.909996298,0.889107658,-1.115227973,0.983527081,-1.342726349,0
-1.046475875,0.821917994,-0.414372387,-0.443931284,1.013140312,0.672877751,0.917206431,0.758577043,0.629918852,-1.078478842,0
-0.63897871,0.620747625,-1.354988199,-0.859758496,1.047612797,1.007244656,1.118431662,1.857940931,0.893594155,-0.980284631,0
-0.801151731,0.870845188,2.084524793,-1.178982654,1.118104812,1.046607021,0.766557375,0.416951983,1.357536815,-1.361682916,0
-1.084856014,1.229294859,-0.362162632,-0.858190142,0.64720411,0.677792461,1.365426135,0.622962747,-0.071456031,-0.52359625,0
-0.688719269,1.260214244,0.761699557,-1.301513197,0.811190934,0.858918003,1.218426706,1.864865988,0.189669248,-1.371279997,0
-1.47862448,1.264073664,0.99282881,-1.266645892,1.367656561,0.947381463,0.969584802,-0.637518816,0.899129562,-1.466165358,0
-0.794290046,0.396604514,2.013374114,-0.755568725,1.329319562,1.275815734,0.920390687,0.203932096,-0.083931748,-1.069580303,0
-0.779758351,0.428562549,0.226314163,-1.237311579,0.633072305,1.240007872,1.13173618,0.534618089,0.447386306,-1.08864557,0
-1.054283059,0.05539777,-0.221078556,-1.060636676,1.195975712,0.97881878,1.227887647,-0.705292187,0.601808748,-0.82625228,0
-1.271746814,0.608289929,0.149794703,-1.174152348,0.961845591,0.932033455,1.343421487,1.286779342,1.616174573,-0.752192764,0
-0.946334915,0.980275625,-0.865529689,-1.037009734,1.063918354,0.653365066,1.079703088,0.809670211,0.743560003,-1.115618906,0
-0.392304511,0.441189187,-0.685734762,-0.795162215,0.972206289,1.081169836,0.51699374,-0.153134567,1.061092698,-0.819179432,0
-0.950997946,0.973209092,-1.038478235,-1.095541125,0.78415866,0.871093192,1.232779768,-0.605978979,1.143485028,-1.29567669,0
-1.01514191,1.196301368,-0.676731747,-1.20254287,0.689476895,1.190120206,1.035589872,1.365205091,0.608554178,-0.639327838,0
-1.034337882,0.509629726,0.362900011,-0.625020205,0.584509498,0.958380941,0.875099179,-0.124639637,1.485566497,-1.204821105,0
-0.171675925,0.883630405,2.501597788,-0.882032611,1.020088834,1.018290531,1.134680995,0.555884878,0.866967826,-0.937532346,0
-0.912989873,1.253233254,1.156019436,-1.543347175,0.84416094,0.863682912,1.011351375,-1.170023586,0.366414425,-0.778378787,0
-1.336418082,0.135971946,0.192306662,-0.628605996,0.923309933,0.775300701,0.808725665,0.318000857,1.05700781,-1.003565863,0
-0.578268685,1.206260521,-0.166882148,-1.066172443,0.716119336,0.9324335,0.868203268,-0.252725832,1.144107665,-0.857107575,0
-1.268503877,0.46283795,0.739329427,-0.632468421,1.490758515,0.860422443,1.053430049,0.303064257,1.409489754,-0.749808941,0
-1.205353755,0.56651677,-2.320482471,-0.999903654,0.793862688,0.689949425,0.683810218,0.359887352,0.745485965,-0.853714235,0
-0.835671878,0.454980037,1.540841286,-1.513920089,0.712539881,0.949096153,0.896215773,-0.901490149,0.790148069,-1.006087472,0
-0.582013653,0.607547355,1.217077148,-0.871670782,1.063773821,0.82261282,1.128495554,0.058258426,0.678509241,-0.730148985,0
-0.803810195,1.581651108,0.868792611,-0.638311118,1.001554017,0.811608736,1.059889508,0.651255998,0.986811125,-0.809072713,0
-0.596393824,1.619455067,0.146425981,-1.118531685,0.701815801,1.217790062,0.808312096,0.347842854,1.87808247,-1.103697574,0
-0.205246022,1.573605164,0.800048965,-0.893774672,1.129933938,1.095271183,0.928183486,0.926878066,1.290376281,-0.643299854,0
-0.719030143,0.569488545,1.282741994,-0.54668715,1.28682117,1.070943851,1.045282692,0.214883332,0.473636678,-0.715032579,0
-1.314185789,1.770907398,0.823174915,-1.213207442,1.329798007,1.24362879,0.838405331,0.3173139,1.144160324,-1.062502457,0
-1.276154672,0.813812236,0.733047235,-1.168546025,0.387743851,0.943650299,0.717632758,-1.168225167,1.318944935,-0.650679822,0
-1.0511072,0.571759233,1.437821927,-0.827653813,1.396132852,1.11016717,1.095962359,1.203548323,0.386178854,-1.153972884,0
-0.799762084,0.237911,1.098850563,-0.803004702,1.177675907,1.246389909,1.064521431,1.077488666,1.056049908,-1.077824802,0
-1.082473692,0.566824165,1.089370874,-1.195787013,1.138262772,1.267825769,1.008288521,-0.231245157,0.290480957,-1.12338614,0
-0.472707338,0.605481453,-0.22140546,-1.074525915,0.736814662,1.168189939,0.760142132,0.323049604,1.295301054,-1.040455414,0
-0.552238885,1.100788465,1.282154495,-1.152738958,1.087970174,1.018311533,0.94535716,0.831634922,1.653742647,-0.708380954,0
-0.427195459,0.421934787,0.692545709,-1.652939825,1.081654276,0.779002227,0.77256172,-0.030115366,1.151345764,-1.204977765,0
-0.805386107,1.090706181,0.501628305,-0.868058366,1.658797552,0.914810241,0.940803391,-0.211331344,0.517600023,-0.735438138,0
-1.298676137,0.712595412,1.72881126,-1.632215083,1.003741747,1.179593021,0.902281811,0.769809597,0.409923278,-0.902916961,0
-0.088528268,1.101191737,1.209953499,-0.73371541,0.470637186,0.959547624,0.936110713,0.113537843,1.297257652,-0.65244557,0
-0.079667443,0.844862854,-0.880042329,-1.321939418,0.847890639,1.274714103,1.490655938,0.968127217,1.162177733,-0.735633949,0
-0.687155304,0.975085158,-0.461282494,-1.233506433,0.979334126,1.096603432,1.215244875,1.608753789,0.727371873,-1.148638354,0
-1.198792449,-0.037784576,0.422419039,-0.645344826,0.700525252,1.200348627,1.138706612,0.456341465,0.382032526,-1.074898869,0
-0.569251911,0.499529766,0.086895051,-1.067855334,0.96527962,0.970517861,0.901576894,0.358051753,0.786593894,-0.926410131,0
-1.722519856,1.283947814,2.193686557,-1.167330033,1.276153037,1.151771073,0.91911794,1.720746961,0.957280592,-0.634024087,0
-0.773754885,0.589198029,-1.590559512,-1.410636875,1.060392571,0.91413347,1.451037574,2.235424058,1.015760172,-1.272065555,0
-0.673008354,0.451056035,2.231939656,-0.791852835,1.109755599,0.919625626,0.916628902,-0.078893285,1.103457366,-1.054800346,0
-1.143452008,1.196841294,0.912840452,-0.646576861,0.868908838,0.940124427,0.688155212,0.862359137,0.233812084,-1.185826735,0
-0.904346679,0.546145205,0.235980572,-0.871060672,0.681752777,1.186069271,1.085233964,1.613081394,1.167728013,-0.817985408,0
-0.919595124,0.48753538,0.120971794,-0.857699548,0.892330102,1.012053743,0.853798703,-0.26725149,1.039767262,-1.334248897,0
-1.505558247,1.331356026,1.359915821,-0.571614527,0.871746366,0.805783798,1.161387794,-0.093874095,0.908798862,-1.044310472,0
-1.198307059,0.859099752,0.004517756,-1.367538869,0.798615021,1.072371343,0.687939027,1.065891121,1.001854612,-0.672647609,0
-1.038699727,1.70400246,-0.781015962,-1.511134444,0.874958299,1.202961055,0.809543604,2.038797922,0.575668666,-0.648409136,0
-0.179670223,1.266741041,0.943199673,-0.600423119,0.951959647,0.802242811,1.036747656,0.82997984,0.30893751,-1.382583552,0
-1.671812793,0.183893359,0.900973447,-1.523916374,1.452721321,1.052493273,1.146062909,0.69862651,0.925586077,-0.995563836,0
-0.268031291,1.145884148,0.490227671,-0.797049407,1.124470389,0.779756556,1.200630772,0.055214646,0.74138885,-1.036808949,0
-1.053186365,0.970232436,2.051554022,-1.126374538,1.287872155,0.901542118,1.105454849,-0.420396803,1.043730644,-1.305343801,0
-0.607483857,0.608957637,-0.496549236,-1.22763587,0.891251789,1.189014199,1.225169479,0.043271868,1.003365896,-0.993433948,0
-1.27832849,0.968519102,1.675119123,-1.492316414,1.216320362,0.983378929,0.967451699,0.637131242,0.777983928,-0.784680003,0
-0.700877823,0.597443037,0.634559401,-1.318298847,0.94922154,1.011343479,1.091851715,-0.295775421,0.815698793,-1.048072743,0
0.184066212,0.588939246,-0.695905421,-1.248969427,1.311481006,0.969671388,1.085285728,0.314794833,0.076477624,-1.006417687,0
-0.450118902,-0.052293175,-0.989086976,-0.924812853,1.313170627,0.867465236,1.571186835,-0.65045342,0.981542606,-0.630328714,0
-0.899288258,1.552963533,0.458920799,-1.090577742,1.145818375,0.751556977,0.753891424,1.824405878,1.51972208,-1.067142381,0
-1.124726768,0.503750316,1.327329448,-0.888807945,0.99702021,1.146994319,0.652725408,0.273530974,1.202695455,-1.215311454,0
-1.039721876,0.795700246,-0.325385428,-0.847206726,0.644650735,1.140524235,1.589046275,0.623100801,1.344928392,-0.764260649,0
-1.115116617,1.156267781,-0.922340707,-1.147745453,0.900173047,0.82633598,0.893942961,1.209110822,1.016756282,-0.684866754,0
-1.024059622,0.801287688,0.133089628,-0.998577318,1.023429168,0.76902307,0.919189199,1.828547013,0.703873948,-1.06978209,0
-1.143675859,0.63338674,1.700956461,-0.960400509,0.796488644,1.052079763,1.058201511,-0.012908688,0.617735645,-0.961733781,0
-0.445912979,0.454146264,0.767075399,-1.198292159,0.760903651,1.18060146,0.917611292,0.554410675,1.361467772,-0.633759818,0
-0.685789931,-0.007371218,-0.740208062,-0.462992368,1.231524742,0.937854418,0.85179088,2.194423593,0.900571386,-1.25252807,0
-0.68816101,1.201223021,0.923062894,-0.752342046,1.339298736,1.295441298,0.932427008,-1.283932298,1.81193854,-1.037811794,0
-1.059077221,1.300034481,0.893109494,-0.933141713,0.81288569,1.130766562,0.936451871,-0.25014352,1.621189459,-1.169260814,0
-0.149539407,0.548164132,0.193861518,-1.222120423,0.884550917,1.03297205,1.279554727,2.070229747,1.089014673,-0.781481718,0
-0.831447879,0.093494104,-0.668537604,-0.993904127,0.348910919,1.027277838,0.814342498,0.272428751,1.08850045,-0.846277949,0
-0.854247258,1.233968234,2.421081335,-0.960655027,1.125751956,1.172376926,0.953950074,1.290316592,1.487567728,-0.977820782,0
-0.671963552,0.658826409,-0.240215591,-0.577116398,1.043310029,1.034362954,1.159627162,1.463420757,1.402101481,-1.116136776,0
-0.912826711,0.603232213,-0.008729795,-1.041244522,1.84834198,0.983307466,0.724269735,1.366280908,0.868628198,-1.031554338,0
-1.429411264,0.937557064,0.636632072,-0.994232434,0.750755222,0.909375044,1.007334625,-0.018526159,0.65724025,-0.982613943,0
-0.747384863,0.874854973,-0.021812371,-1.106192898,1.164918898,1.10267503,0.689077818,1.085639269,0.466575792,-0.966627823,0
-0.350832282,1.095406778,0.488208992,-1.0326293,0.936093159,1.178993634,0.582452351,-0.312839095,1.121129958,-0.999645522,0
-1.012181475,0.610479011,-0.501336463,-0.932436262,0.742355969,0.847794398,0.656348513,-0.822272206,0.134720018,-1.071533572,0
-1.335869094,0.090879884,1.310607405,-1.071083147,0.756535403,1.0805848,0.832234921,1.124049518,1.003017464,-1.106350378,0
-0.855732572,0.708005521,-0.5759239,-0.912589394,1.042142402,1.066509495,0.58162593,-0.255487719,1.338184341,-0.996280583,0
-0.488508325,0.554715273,-1.03632036,-0.761051848,1.445311128,1.209019755,0.852399556,0.307063432,1.159632435,-0.857107966,0
-0.418335736,0.432108799,0.771246354,-0.675408534,0.563367829,1.021806548,0.929233784,0.810158767,1.293590526,-1.053030132,0
-0.723532907,1.074918013,1.110561042,-0.975448338,1.04954986,1.125854483,0.691771194,1.265805245,0.972972146,-1.05786171,0
-1.309320557,0.521158241,0.468171672,-0.835983768,0.811900037,0.918090988,1.093353529,0.03136653,1.998916535,-0.833158276,0
-0.920697502,1.278548342,0.185671627,-1.259743329,0.71301506,1.272904074,1.119718856,-0.662926182,1.384834502,-0.979166034,0
-0.955343975,0.637969629,2.083435374,-1.182891406,0.594375141,0.884165159,1.01195281,-0.248749622,0.622658708,-1.237488729,0
-0.925813839,0.84198713,0.235353165,-0.870322028,0.950660597,0.845495105,0.643962034,0.775379156,0.161940291,-0.754637915,0
-1.010645364,1.025214175,0.206790047,-1.104712499,0.79053503,0.822928156,1.13670721,0.263405599,1.874911122,-0.469953701,0
-0.872171167,0.898248324,1.277459772,-0.980397938,1.029590937,0.685939454,1.085895562,2.11509356,1.431011573,-0.843381188,0
-0.614756603,0.916353672,0.150138906,-1.17567735,0.570536613,1.122118117,0.903502146,0.309902447,1.716145845,-0.842357127,0
-0.919007967,1.317052279,0.647358974,-0.726860704,0.886758363,0.455209546,1.268137889,-0.503826943,0.392634139,-0.840077107,0
-1.021015214,0.645353287,0.526846561,-1.071001763,1.148919491,1.306490337,1.102173292,2.390624819,0.69570814,-1.192042859,0
-0.048402633,0.434749966,-0.291248069,-1.238235389,0.974388135,0.844166134,1.202325824,2.162205449,1.008490272,-0.943265435,0
-0.757415301,1.149395335,0.134710981,-0.805599588,1.058105827,1.074043864,1.391246824,0.96504462,1.331519183,-1.024453706,0
-0.61066391,1.706113915,1.068368884,-1.405390723,1.124661245,0.925342728,0.946451881,0.345961301,1.476840468,-0.448334751,0
-0.924191542,-0.014156279,0.760429155,-1.065190669,1.028280166,0.732969613,0.839220723,0.420024865,1.545701278,-1.066009444,0
-1.160332665,0.450464143,-0.960277636,-1.20308587,0.598866911,0.618547129,0.827777093,0.445873844,0.629175487,-0.788433305,0
-0.37943872,1.325729916,1.171561686,-0.779841196,0.93129198,0.916573321,0.78221645,0.810071711,1.596839868,-0.811684764,0
-0.94152037,0.991553509,0.555285074,-1.277033875,0.554044531,1.474587894,0.871425625,0.913703609,1.071966011,-0.766770825,0
-0.569468291,0.449206655,-1.15653116,-1.180072931,0.889673308,1.050963302,0.388269431,0.062578212,1.723605832,-1.286704666,0
-0.259927033,1.227027512,0.608800346,-0.983744006,0.867562574,1.044414137,0.660702683,0.534434942,0.521485787,-0.852720503,0
-0.524735259,0.869421642,0.695608073,-0.971509836,1.214635997,1.147057623,1.351358946,0.915810705,0.766330627,-0.678408433,0
-0.658176561,0.785529321,1.189866595,-1.734006096,0.329378229,0.881649901,1.599407748,0.512244996,-0.183827803,-1.05289028,0
-0.518981395,1.117852543,0.738791889,-0.594324973,0.80702297,1.061990064,0.830788628,0.607364345,0.553383632,-0.90124691,0
-1.090702315,0.927928929,0.345899203,-0.858121137,0.506144307,0.957633801,0.592807786,0.271126166,0.748887142,-0.80514975,0
-0.961379032,-0.12315577,1.679901545,-1.050041708,1.388241795,1.165275918,0.90524258,0.318467444,0.295368434,-1.098258614,0
-1.128215771,-0.408070495,-0.7706079,-0.917669987,0.779452435,0.443286133,0.898307816,0.359868392,1.575723365,-1.276080306,0
-0.982106078,1.086352698,-0.269328975,-1.043837555,0.931053234,0.99248408,1.034833186,1.7687763,0.27314561,-0.992702159,0
-0.727196857,1.625948048,0.979790504,-1.229105473,0.466450651,0.991481841,1.038581419,-0.558121492,1.177773025,-0.808394728,0
-1.046924577,0.934860995,-0.351432835,-1.524726166,0.89718167,1.073414223,1.125505247,-1.973427953,0.892522637,-0.967681679,0
-1.196956669,1.076165847,0.01932957,-1.408252413,0.641878994,0.934449812,1.251760426,-0.331438232,0.960928416,-1.083755122,0
-0.537535265,0.972839151,0.558207456,-0.586300584,0.972302016,1.050303171,1.026918996,-0.523933894,0.907473886,-0.953406072,0
-0.453080479,0.272708609,-0.13053294,-0.982924629,0.590398255,1.044510266,0.92970169,-0.5180164,0.703823708,-1.062140767,0
-0.931879918,1.011596574,0.193037016,-0.852411348,0.898140215,0.79635606,0.939893064,-0.786214626,1.128895888,-0.949235661,0
-0.643580417,1.502631652,0.652749209,-0.493773291,1.224128968,1.017784342,0.748603399,0.822202961,1.40964973,-1.038202384,0
-1.025908165,1.111634411,-0.28653503,-1.171104174,0.891257286,1.136093464,0.918677809,0.606621984,0.744231977,-1.086690739,0
-1.172470435,0.041482159,-0.125340766,-1.022356257,1.115200977,0.981609644,0.615180026,1.259735696,0.831071498,-0.881888727,0
-0.96612619,0.753128359,1.696911668,-1.115008789,0.733327733,1.108785871,1.117436668,-0.606273642,1.265178114,-0.58508643,0
-0.917940338,0.846534062,-2.801493581,-0.920697311,0.904689961,1.225916714,0.884532419,-1.098363875,0.461465887,-1.079328666,0
-1.160492976,0.798825833,1.849828168,-0.833282054,0.573919685,0.690926744,0.918300815,1.484706448,1.772624009,-0.998930339,0
-0.461493433,1.068399697,-0.475298187,-1.265630665,1.058140087,0.922467293,0.801362622,-1.07092953,0.476749785,-1.280228099,0
-1.124746287,0.986321903,-1.23541972,-1.014374547,1.100021247,0.867587653,0.792937269,1.598931848,0.435056408,-0.562959519,0
-1.023153306,0.028101571,0.871584014,-0.826538899,0.262138194,1.145553836,1.153123964,-0.039560581,0.696465867,-0.7940944,0
-1.651592317,0.770566334,0.086183953,-1.08721191,0.951692261,0.8732611,1.039018613,-1.055876803,1.266361897,-1.017646006,0
-0.864000618,0.416803719,-0.155897693,-1.482948413,0.716064748,0.950084495,1.066725261,0.218017406,0.860524881,-1.060177739,0
-0.767084145,0.746810313,1.716747673,-0.865897501,0.720413549,1.169083431,1.007251167,-0.354835209,0.152732244,-1.672112708,0
-0.930118047,0.524785748,0.900169533,-0.77322974,1.122686025,1.031286726,0.689338574,0.584627854,1.244287813,-0.861887916,0
-0.882250901,1.269932188,0.056731091,-1.31564413,0.981486386,1.182312112,1.194413208,0.014551134,1.295358697,-0.907323716,0
-0.456095436,0.547358261,1.033398443,-1.345810029,1.196537824,0.874499766,0.639115749,-0.610988935,1.027038111,-1.171546566,0
-0.971787657,0.922440971,-1.195184566,-0.953352825,0.635528974,1.144595721,0.974679229,1.322873387,0.991665219,-0.717792166,0
-1.000337685,0.62802204,0.877284754,-0.674938652,1.425500204,1.311800404,0.697005994,0.212749645,0.843490483,-0.974314667,0
-1.047274365,0.583180196,-0.375800031,-0.819704858,0.979232067,0.920152898,1.045882482,-1.561185472,1.814754334,-0.704941397,0
-0.743641012,1.07549276,0.623012727,-0.989216318,0.982780491,0.878110548,1.717483216,-0.46820451,1.117820726,-1.192057363,0
-1.596909791,0.205777362,0.089661846,-1.000131844,0.924953602,1.056532319,1.156341581,-0.184334585,1.001027076,-0.867745935,0
-0.714338878,1.059983084,0.923661474,-1.240174319,0.679944075,0.781104374,0.666645139,0.528256833,0.616800584,-0.615075222,0
-0.936365573,1.301240844,0.815474112,-0.332981501,1.019871805,1.027927541,0.843856191,0.194524858,0.48132659,-0.547891947,0
-1.007024028,0.458684795,-0.865300972,-1.015659171,0.785374626,1.191985419,0.603150743,-0.174758001,0.590329205,-1.314861042,0
-0.740221633,0.358967027,-0.937548522,-0.976925938,0.939179664,1.011083821,0.964491854,0.979001852,1.404235559,-0.920400197,0
-0.732996796,1.874742431,1.30951843,-1.044751141,0.731517938,1.271407306,0.931600454,0.232776159,0.60706786,-1.181675996,0
-0.252660534,0.618759262,0.811742214,-1.018342954,0.691519088,0.981805957,0.459284584,0.172488441,0.845075978,-1.036116213,0
-0.673542646,0.528500766,1.093241531,-0.998519365,0.970310703,0.929722413,1.234110063,1.249273266,0.500977448,-1.178458852,0
-1.419079936,1.105777007,-0.780098984,-1.61516984,0.932960776,0.962432255,1.103122554,0.481009895,1.234934007,-0.535092317,0
-1.785368207,1.379271739,1.254135253,-0.76997513,0.701289822,0.85270769,1.115089135,0.765753363,0.92335029,-0.683025309,0
-0.789544028,0.826031575,-1.999981917,-0.83102823,1.349801957,0.838314309,0.868602324,1.000034859,0.862420296,-0.982179025,0
-1.675808971,0.393744644,3.988262307,-1.204216247,0.782957635,0.686267986,1.252851176,0.517712288,1.33164266,-1.011485021,0
-1.074455108,0.839578681,-1.940576904,-1.06013308,0.672938402,1.07906996,0.576186283,-0.083455708,0.917580528,-0.972092346,0
-0.857167307,0.400068225,0.428931235,-1.202132697,0.564580241,1.082777889,0.991043408,-0.15828566,1.076582529,-1.08188639,0
-0.990681654,0.37332958,2.000153587,-1.007201105,0.705926916,1.027495102,0.90820647,0.556896644,1.172810118,-1.242999803,0
-1.037534084,0.927986515,1.776205124,-0.835438464,1.047811041,0.731745891,0.874543141,1.695495334,0.878288119,-0.754488998,0
-1.022752604,0.814479506,-1.255195696,-0.994433056,0.667785884,1.118200292,1.482886801,1.021616576,0.361186352,-0.849790377,0
-0.9754498,0.300647733,0.430867031,-0.355387413,1.119690692,0.689286636,0.753275203,0.593363831,1.146802459,-1.120541851,0
-0.986911515,0.718227629,-0.09299375,-1.04090398,0.673960152,1.312240979,1.160768488,0.401081481,1.77087879,-1.284810485,0
-0.971992765,1.053449845,-0.653117786,-1.698909997,0.663406812,1.115886169,0.7514203,0.505501537,0.760964727,-0.779783531,0
-1.177606152,0.444562779,0.821394211,-0.285235465,0.991059597,1.07296271,0.89614159,-0.905591396,0.323578879,-1.18367625,0
-1.612246693,1.0844931,-0.134789411,-0.970035359,1.248947521,1.010390554,1.182735865,1.789971301,1.07378374,-0.74429129,0
-0.771989295,1.264305968,-0.261665772,-1.291691732,0.900713259,0.705012955,0.963341911,0.066290919,1.002266091,-1.158377309,0
-0.61348384,1.411143474,0.865273619,-0.866474049,0.851549656,1.057547315,0.19034078,-0.172832237,0.602044103,-0.939182296,0
-1.018756619,1.008083813,-1.130948505,-0.597272672,0.954360945,0.976807818,0.594949404,-0.115588256,1.797142002,-1.082958351,0
-1.249487821,-0.102240059,1.098506482,-0.968342301,0.760943193,1.145024261,1.331829971,1.433511844,0.379144168,-0.798911517,0
-0.420357558,1.801239107,-0.012366781,-1.016022692,1.150356314,1.023486394,1.213609756,-1.094306576,1.05357157,-1.276074146,0
-1.205438312,0.424745713,0.207815885,-1.290477247,0.809905788,0.997499553,0.891567868,-0.604799609,0.556770048,-0.975916828,0
-0.551520393,0.062167695,1.517312427,-1.161871532,1.391571594,0.660282934,1.243716216,1.03167449,1.197735392,-1.144403395,0
-0.644999003,0.793130859,-2.242184976,-1.296484977,1.497485685,1.009963648,0.647898977,1.734525776,0.917929151,-0.759388118,0
-0.695290178,0.595676872,1.066860959,-0.824496401,0.932054415,0.981285232,1.17328564,-1.035216024,0.812421412,-0.747040189,0
-1.601425728,0.926172425,1.013598458,-1.126960647,0.996503791,0.996194629,0.916758158,3.012353583,1.291498897,-1.372603348,0
-0.596164973,1.150196074,0.80817733,-0.747913822,0.828502544,0.937916468,1.155617324,0.131753409,1.252358317,-1.180812789,0
-0.808123536,0.836682016,1.200558624,-1.142011433,1.004543276,0.646862357,0.513550654,0.283119857,0.814022426,-0.856762891,0
-0.826215471,0.391081968,-0.137769791,-0.960859135,0.850921415,0.983921108,0.742272839,-0.19770583,0.993825167,-1.08965098,0
-1.105272366,1.495584624,-1.293706691,-0.785359945,0.458419809,1.048699918,0.76841201,1.273741735,0.929096736,-0.930396434,0
-1.066393735,0.37719849,-0.082814708,-1.375779135,1.345835606,1.214158252,0.382339993,-0.385867105,1.05210411,-1.49945125,0
-1.189204214,1.400209429,1.292423609,-1.039731195,1.629309403,0.949337968,0.700345757,1.837807116,1.025013577,-0.758745626,0
-0.364668071,0.833077725,-2.710974188,-0.579028021,0.794196015,0.886393259,0.646723494,0.514070465,0.428562128,-0.967150633,0
-1.149728671,0.266182298,-0.057308091,-0.859339579,0.847043726,1.313423642,1.242816154,-0.0373232,0.676537165,-0.905309924,0
-0.669505548,0.550677868,0.364956433,-1.368407143,0.842060111,1.02815087,1.14483911,0.533641512,1.231975715,-1.202622697,0
-0.898913539,0.803913549,1.270181342,-0.89932914,1.484320561,0.938784677,0.762604573,-0.638844435,0.898884864,-1.315596159,0
-1.351087236,1.006726083,0.910016938,-0.926998883,0.62516798,0.733642059,0.974164573,1.100563541,1.410455207,-0.97412157,0
-1.029683784,0.764391342,0.675223506,-0.597251476,1.39973335,0.936002709,1.047864006,-0.682412717,0.738615737,-1.149690477,0
-1.597008222,0.733949681,0.276398811,-1.118751371,0.867994005,1.104753867,0.859175431,-0.958176685,0.588569007,-1.088274522,0
-0.838079215,1.658421942,1.290681049,-0.83677837,0.767681172,0.784656815,0.789484621,1.854386735,0.858247187,-1.070386795,0
-1.07017074,1.144948394,1.746775075,-0.940893748,0.942525271,0.935679651,1.186330892,0.611918357,0.48322873,-0.785887638,0
-0.533442382,0.419598107,-1.149596973,-1.179467201,0.789460959,0.968946357,1.432922279,0.251288673,-0.154662295,-1.064164845,0
-1.10914089,2.291314462,-0.154259666,-0.917989629,1.044882441,0.776587352,0.74481695,1.804568034,0.478435581,-0.609667535,0
-0.247718663,0.873652825,1.833878249,-1.176985389,1.132523226,1.305514651,1.039157048,1.497537223,0.056702721,-0.837795145,0
-1.48682616,0.928612464,0.756634083,-0.852980576,0.825003476,1.137806342,1.06988619,0.905973876,0.765698918,-0.970725995,0
-0.620985982,0.970155637,1.077724938,-1.040653298,1.333006716,1.011272869,1.07958922,-0.215164033,1.1035444,-1.29448413,0
-1.229154787,0.361263621,-0.497172775,-0.904064066,0.742981731,0.781021563,0.640845826,-0.612081052,1.417427478,-0.730659496,0
-0.476426628,0.955646068,-1.045287865,-1.062004038,0.722060274,0.577263292,0.982081006,0.075762359,0.19164784,-0.621341251,0
-0.668357154,0.943455397,1.593300611,-0.982717915,0.985626488,1.177022568,0.661194234,1.002811858,0.736035475,-1.113831566,0
-0.550510012,0.262689161,0.498386841,-1.109139939,0.630277368,0.78713055,1.020062267,-0.592686693,1.064682222,-0.99837454,0
-1.163799372,1.16775924,-0.389717443,-0.846691556,0.66811709,0.95066752,0.723260175,0.074958659,0.561484027,-0.91244966,0
-1.39610863,2.184152819,1.144622412,-0.963082484,0.852671138,1.280374343,0.715688438,0.591096748,0.815257157,-1.020873732,0
